domain1	domain2	pid
A0A087WZJ2_HUMAN/1245-1310	A0A087WZJ2_HUMAN/2390-2455	0.7121212121212122
A0A087WZJ2_HUMAN/1245-1310	A0A087WZJ2_HUMAN/2465-2530	0.9848484848484849
A0A087WZJ2_HUMAN/1245-1310	A0A087WZJ2_HUMAN/2559-2624	0.7384615384615385
A0A087WZJ2_HUMAN/1245-1310	A0A087WZJ2_HUMAN/2634-2699	0.696969696969697
A0A087WZJ2_HUMAN/1245-1310	A0A087WZJ2_HUMAN/2728-2793	0.6666666666666666
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1414-1479	0.7692307692307693
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1489-1554	0.7384615384615385
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1583-1648	0.9696969696969697
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1658-1723	0.7692307692307693
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1733-1798	0.7384615384615385
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1827-1892	0.9696969696969697
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1902-1967	0.7692307692307693
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/1977-2042	0.7384615384615385
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2071-2136	0.9696969696969697
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2146-2211	0.7692307692307693
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2221-2286	0.7384615384615385
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2315-2380	0.9696969696969697
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2390-2455	0.7692307692307693
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2465-2530	0.7384615384615385
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2559-2624	0.9696969696969697
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2634-2699	0.7692307692307693
A0A087WZJ2_HUMAN/1339-1404	A0A087WZJ2_HUMAN/2728-2793	0.6461538461538462
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1489-1554	0.7121212121212122
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1583-1648	0.7846153846153846
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1658-1723	1.0
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1733-1798	0.696969696969697
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1827-1892	0.7846153846153846
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1902-1967	1.0
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/1977-2042	0.696969696969697
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2071-2136	0.7846153846153846
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2146-2211	1.0
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2221-2286	0.696969696969697
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2315-2380	0.7846153846153846
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2390-2455	1.0
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2465-2530	0.696969696969697
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2559-2624	0.7846153846153846
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2634-2699	0.9848484848484849
A0A087WZJ2_HUMAN/1414-1479	A0A087WZJ2_HUMAN/2728-2793	0.6363636363636364
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/1583-1648	0.7384615384615385
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/1658-1723	0.7121212121212122
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/1733-1798	0.9848484848484849
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/1827-1892	0.7384615384615385
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/1902-1967	0.7121212121212122
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/1977-2042	0.9848484848484849
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2071-2136	0.7384615384615385
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2146-2211	0.7121212121212122
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2221-2286	0.9848484848484849
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2315-2380	0.7384615384615385
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2390-2455	0.7121212121212122
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2465-2530	0.9848484848484849
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2559-2624	0.7384615384615385
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2634-2699	0.696969696969697
A0A087WZJ2_HUMAN/1489-1554	A0A087WZJ2_HUMAN/2728-2793	0.6666666666666666
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/1658-1723	0.7846153846153846
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/1733-1798	0.7384615384615385
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/1827-1892	1.0
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/1902-1967	0.7846153846153846
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/1977-2042	0.7384615384615385
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2071-2136	1.0
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2146-2211	0.7846153846153846
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2221-2286	0.7384615384615385
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2315-2380	1.0
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2390-2455	0.7846153846153846
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2465-2530	0.7384615384615385
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2559-2624	1.0
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2634-2699	0.7846153846153846
A0A087WZJ2_HUMAN/1583-1648	A0A087WZJ2_HUMAN/2728-2793	0.6461538461538462
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/1733-1798	0.696969696969697
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/1827-1892	0.7846153846153846
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/1902-1967	1.0
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/1977-2042	0.696969696969697
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2071-2136	0.7846153846153846
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2146-2211	1.0
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2221-2286	0.696969696969697
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2315-2380	0.7846153846153846
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2390-2455	1.0
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2465-2530	0.696969696969697
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2559-2624	0.7846153846153846
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2634-2699	0.9848484848484849
A0A087WZJ2_HUMAN/1658-1723	A0A087WZJ2_HUMAN/2728-2793	0.6363636363636364
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/1827-1892	0.7384615384615385
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/1902-1967	0.696969696969697
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/1977-2042	1.0
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2071-2136	0.7384615384615385
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2146-2211	0.696969696969697
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2221-2286	1.0
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2315-2380	0.7384615384615385
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2390-2455	0.696969696969697
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2465-2530	1.0
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2559-2624	0.7384615384615385
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2634-2699	0.6818181818181818
A0A087WZJ2_HUMAN/1733-1798	A0A087WZJ2_HUMAN/2728-2793	0.6666666666666666
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/1902-1967	0.7846153846153846
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/1977-2042	0.7384615384615385
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2071-2136	1.0
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2146-2211	0.7846153846153846
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2221-2286	0.7384615384615385
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2315-2380	1.0
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2390-2455	0.7846153846153846
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2465-2530	0.7384615384615385
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2559-2624	1.0
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2634-2699	0.7846153846153846
A0A087WZJ2_HUMAN/1827-1892	A0A087WZJ2_HUMAN/2728-2793	0.6461538461538462
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/1977-2042	0.696969696969697
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2071-2136	0.7846153846153846
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2146-2211	1.0
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2221-2286	0.696969696969697
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2315-2380	0.7846153846153846
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2390-2455	1.0
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2465-2530	0.696969696969697
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2559-2624	0.7846153846153846
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2634-2699	0.9848484848484849
A0A087WZJ2_HUMAN/1902-1967	A0A087WZJ2_HUMAN/2728-2793	0.6363636363636364
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2071-2136	0.7384615384615385
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2146-2211	0.696969696969697
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2221-2286	1.0
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2315-2380	0.7384615384615385
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2390-2455	0.696969696969697
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2465-2530	1.0
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2559-2624	0.7384615384615385
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2634-2699	0.6818181818181818
A0A087WZJ2_HUMAN/1977-2042	A0A087WZJ2_HUMAN/2728-2793	0.6666666666666666
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2146-2211	0.7846153846153846
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2221-2286	0.7384615384615385
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2315-2380	1.0
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2390-2455	0.7846153846153846
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2465-2530	0.7384615384615385
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2559-2624	1.0
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2634-2699	0.7846153846153846
A0A087WZJ2_HUMAN/2071-2136	A0A087WZJ2_HUMAN/2728-2793	0.6461538461538462
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2221-2286	0.696969696969697
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2315-2380	0.7846153846153846
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2390-2455	1.0
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2465-2530	0.696969696969697
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2559-2624	0.7846153846153846
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2634-2699	0.9848484848484849
A0A087WZJ2_HUMAN/2146-2211	A0A087WZJ2_HUMAN/2728-2793	0.6363636363636364
A0A087WZJ2_HUMAN/2221-2286	A0A087WZJ2_HUMAN/2315-2380	0.7384615384615385
A0A087WZJ2_HUMAN/2221-2286	A0A087WZJ2_HUMAN/2390-2455	0.696969696969697
A0A087WZJ2_HUMAN/2221-2286	A0A087WZJ2_HUMAN/2465-2530	1.0
A0A087WZJ2_HUMAN/2221-2286	A0A087WZJ2_HUMAN/2559-2624	0.7384615384615385
A0A087WZJ2_HUMAN/2221-2286	A0A087WZJ2_HUMAN/2634-2699	0.6818181818181818
A0A087WZJ2_HUMAN/2221-2286	A0A087WZJ2_HUMAN/2728-2793	0.6666666666666666
A0A087WZJ2_HUMAN/2315-2380	A0A087WZJ2_HUMAN/2390-2455	0.7846153846153846
A0A087WZJ2_HUMAN/2315-2380	A0A087WZJ2_HUMAN/2465-2530	0.7384615384615385
A0A087WZJ2_HUMAN/2315-2380	A0A087WZJ2_HUMAN/2559-2624	1.0
A0A087WZJ2_HUMAN/2315-2380	A0A087WZJ2_HUMAN/2634-2699	0.7846153846153846
A0A087WZJ2_HUMAN/2315-2380	A0A087WZJ2_HUMAN/2728-2793	0.6461538461538462
A0A087WZJ2_HUMAN/2390-2455	A0A087WZJ2_HUMAN/2465-2530	0.696969696969697
A0A087WZJ2_HUMAN/2390-2455	A0A087WZJ2_HUMAN/2559-2624	0.7846153846153846
A0A087WZJ2_HUMAN/2390-2455	A0A087WZJ2_HUMAN/2634-2699	0.9848484848484849
A0A087WZJ2_HUMAN/2390-2455	A0A087WZJ2_HUMAN/2728-2793	0.6363636363636364
A0A087WZJ2_HUMAN/2465-2530	A0A087WZJ2_HUMAN/2559-2624	0.7384615384615385
A0A087WZJ2_HUMAN/2465-2530	A0A087WZJ2_HUMAN/2634-2699	0.6818181818181818
A0A087WZJ2_HUMAN/2465-2530	A0A087WZJ2_HUMAN/2728-2793	0.6666666666666666
A0A087WZJ2_HUMAN/2559-2624	A0A087WZJ2_HUMAN/2634-2699	0.7846153846153846
A0A087WZJ2_HUMAN/2559-2624	A0A087WZJ2_HUMAN/2728-2793	0.6461538461538462
A0A087WZJ2_HUMAN/2634-2699	A0A087WZJ2_HUMAN/2728-2793	0.6212121212121212
